X,Y,NAME,POSIT_VEG,POSIT_RES,POSIT_ARB,LONGUEUR,NACELLE,ZAR,ESSENCE_PR,COM,photo,layer,NUM_UNIQUE,icon_url
0.38940614,44.12049894,Isolé 172,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"172",./0.png
0.39018399,44.12036322,Isolé 173,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE/ÉRABLE/PRUNELLIER,,,ISOLE ZONE 1,"173",./0.png
0.39097489,44.12049509,Isolé 174,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"174",./0.png
0.391061,44.12073641,Isolé 175,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE/FRÊNE,,,ISOLE ZONE 1,"175",./0.png
0.39114075,44.12077573,Isolé 176,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE/FRÊNE,,,ISOLE ZONE 1,"176",./0.png
0.39130794,44.12080207,Isolé 177,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"177",./0.png
0.39142343,44.12080658,Isolé 178,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 1,"178",./0.png
0.39155343,44.12080377,Isolé 179,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"179",./0.png
0.39168863,44.12080965,Isolé 180,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"180",./0.png
0.39167333,44.12091829,Isolé 181,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"181",./0.png
0.39182434,44.12082359,Isolé 182,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"182",./0.png
0.39198816,44.1208309,Isolé 183,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"183",./0.png
0.39237693,44.12085941,Isolé 184,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"184",./0.png
0.39252656,44.12089982,Isolé 185,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE/ERABLE,,,ISOLE ZONE 1,"185",./0.png
0.39268388,44.12091155,Isolé 186,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE/ERABLE,,,ISOLE ZONE 1,"186",./0.png
0.39352371,44.12112958,Isolé 187,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"187",./0.png
0.39362334,44.12101675,Isolé 188,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"188",./0.png
0.39381489,44.12104265,Isolé 189,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"189",./0.png
0.39398589,44.12104623,Isolé 190,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE/ÉRABLE,,,ISOLE ZONE 1,"190",./0.png
0.39519538,44.12104813,Isolé 191,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"191",./0.png
0.39540988,44.12104493,Isolé 192,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"192",./0.png
0.39577788,44.12107477,Isolé 193,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"193",./0.png
0.39595397,44.12115048,Isolé 194,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE/ÉRABLE,,,ISOLE ZONE 1,"194",./0.png
0.39615679,44.12138631,Isolé 195,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"195",./0.png
0.39708706,44.12197321,Isolé 196,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"196",./0.png
0.3973582,44.12218536,Isolé 197,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"197",./0.png
0.39793563,44.12232632,Isolé 198,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"198",./0.png
0.39873739,44.12272022,Isolé 199,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"199",./0.png
0.39920547,44.12298225,Isolé 200,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"200",./0.png
0.39954461,44.12312423,Isolé 201,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"201",./0.png
0.39814366,44.12400313,Isolé 202,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CORNOUILLER,,,ISOLE ZONE 1,"202",./0.png
0.39803021,44.12404653,Isolé 203,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"203",./0.png
0.39792239,44.1239579,Isolé 204,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER,,,ISOLE ZONE 1,"204",./0.png
0.39777703,44.12399461,Isolé 205,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"205",./0.png
0.40091213,44.12310348,Isolé 206,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"206",./0.png
0.40117841,44.12302507,Isolé 207,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"207",./0.png
0.40130368,44.12300757,Isolé 208,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"208",./0.png
0.40168012,44.12293909,Isolé 209,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"209",./0.png
0.40223663,44.12285187,Isolé 210,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"210",./0.png
0.40246851,44.1228329,Isolé 211,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"211",./0.png
0.40273777,44.12282107,Isolé 212,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"212",./0.png
0.40654391,44.12252561,Isolé 213,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,chêne,,,ISOLE ZONE 1,"213",./0.png
0.41653876,44.11854598,Isolé 214,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 1,"214",./0.png
0.41667235,44.11853009,Isolé 215,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"215",./0.png
0.41705927,44.11851035,Isolé 216,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"216",./0.png
0.41873087,44.12085691,Isolé 217,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"217",./0.png
0.41896629,44.12220371,Isolé 218,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PIN,,,ISOLE ZONE 1,"218",./0.png
0.41709392,44.12356417,Isolé 219,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 1,"219",./0.png
0.41677291,44.12408035,Isolé 220,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"220",./0.png
0.41659212,44.12412403,Isolé 221,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"221",./0.png
0.416287,44.1247844,Isolé 222,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"222",./0.png
0.41605722,44.12518373,Isolé 223,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE MUR,,,ISOLE ZONE 1,"223",./0.png
0.41571849,44.12562307,Isolé 224,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 1,"224",./0.png
0.41565685,44.12571468,Isolé 225,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,FRÊNE,,,ISOLE ZONE 1,"225",./0.png
0.41558554,44.12577227,Isolé 226,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOISETIER/PRUNIER,,,ISOLE ZONE 1,"226",./0.png
0.41511394,44.12620967,Isolé 227,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"227",./0.png
0.41514227,44.12635162,Isolé 228,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"228",./0.png
0.41495055,44.12640821,Isolé 229,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"229",./0.png
0.41474091,44.1265967,Isolé 230,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"230",./0.png
0.4146263,44.12664195,Isolé 231,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"231",./0.png
0.42273468,44.11851284,Isolé 232,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 1,"232",./0.png
0.42270581,44.11838839,Isolé 233,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 1,"233",./0.png
0.42269098,44.11833425,Isolé 234,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉPICÉA,,,ISOLE ZONE 1,"234",./0.png
0.42251849,44.11785135,Isolé 235,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,BAMBOU,,,ISOLE ZONE 1,"235",./0.png
0.42811112,44.12053689,Isolé 236,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"236",./0.png
0.40070943,44.11845331,Isolé 237,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"237",./0.png
0.40134269,44.11881691,Isolé 238,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 1,"238",./0.png
0.39770778,44.11561736,Isolé 239,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 1,"239",./0.png
0.40504589,44.11396447,Isolé 240,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 1,"240",./0.png
0.40546706,44.11307411,Isolé 241,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,MERISIER,,,ISOLE ZONE 1,"241",./0.png
0.40453126,44.11217977,Isolé 242,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 1,"242",./0.png
0.40480365,44.11132604,Isolé 243,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"243",./0.png
0.40626244,44.11615586,Isolé 244,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE NEGUNDO,,,ISOLE ZONE 1,"244",./0.png
0.40625051,44.11627822,Isolé 245,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 1,"245",./0.png
0.4062246,44.11534617,Isolé 246,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"246",./0.png
0.40638751,44.11533362,Isolé 247,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"247",./0.png
0.4070902,44.11526705,Isolé 248,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA/NOYER,,,ISOLE ZONE 1,"248",./0.png
0.40729269,44.11523671,Isolé 249,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"249",./0.png
0.40806065,44.11515378,Isolé 250,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 1,"250",./0.png
0.40816213,44.11515287,Isolé 251,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"251",./0.png
0.35295608,44.13108025,Isolé 252,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"252",./0.png
0.3530995,44.13103448,Isolé 253,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"253",./0.png
0.35321545,44.13099184,Isolé 254,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"254",./0.png
0.35334254,44.13089226,Isolé 255,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 1,"255",./0.png
0.35360535,44.130863,Isolé 256,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"256",./0.png
0.35367211,44.13082903,Isolé 257,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"257",./0.png
0.35390584,44.13074762,Isolé 258,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"258",./0.png
0.35424679,44.13056551,Isolé 259,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 1,"259",./0.png
0.35473949,44.13036486,Isolé 260,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 1,"260",./0.png
0.35481675,44.13033882,Isolé 261,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 1,"261",./0.png
0.35490428,44.13034644,Isolé 262,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE/LIERRE POTEAU,,,ISOLE ZONE 1,"262",./0.png
0.3551966,44.13022506,Isolé 263,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"263",./0.png
0.35532391,44.13011931,Isolé 264,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 1,"264",./0.png
0.35543081,44.13008558,Isolé 265,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ORNEMENT,,,ISOLE ZONE 1,"265",./0.png
0.35663186,44.12982992,Isolé 266,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"266",./0.png
0.35671821,44.12979881,Isolé 267,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"267",./0.png
0.35843773,44.12901217,Isolé 268,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CYPRÈS,,,ISOLE ZONE 1,"268",./0.png
0.35831565,44.12899399,Isolé 269,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 1,"269",./0.png
0.35927436,44.12949901,Isolé 270,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"270",./0.png
0.35956892,44.12955844,Isolé 271,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PRUNIER ROUGE,,,ISOLE ZONE 1,"271",./0.png
0.35964724,44.12957797,Isolé 272,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 1,"272",./0.png
0.35981378,44.12964633,Isolé 273,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"273",./0.png
0.35991203,44.12969275,Isolé 274,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,BAMBOU,,,ISOLE ZONE 1,"274",./0.png
0.35999951,44.12974304,Isolé 275,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,BAMBOU,,,ISOLE ZONE 1,"275",./0.png
0.36000811,44.12986329,Isolé 276,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"276",./0.png
0.36019775,44.12992872,Isolé 277,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"277",./0.png
0.36027508,44.1311402,Isolé 278,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"278",./0.png
0.36030121,44.1311938,Isolé 279,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,FIGUIER,,,ISOLE ZONE 1,"279",./0.png
0.36032128,44.13136711,Isolé 280,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LIERRE POTEAU,,,ISOLE ZONE 1,"280",./0.png
0.3598598,44.13215165,Isolé 281,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER/CHÊNE,,,ISOLE ZONE 1,"281",./0.png
0.35975622,44.13216799,Isolé 282,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER/CHÊNE,,,ISOLE ZONE 1,"282",./0.png
0.35973979,44.12942828,Isolé 283,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"283",./0.png
0.35992167,44.12950017,Isolé 284,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"284",./0.png
0.36017554,44.12961233,Isolé 285,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"285",./0.png
0.36087942,44.12984483,Isolé 286,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"286",./0.png
0.36118092,44.12995488,Isolé 287,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"287",./0.png
0.3613604,44.13005096,Isolé 288,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"288",./0.png
0.36182,44.13021444,Isolé 289,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"289",./0.png
0.36279368,44.13056316,Isolé 290,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CÈDRE,,,ISOLE ZONE 1,"290",./0.png
0.36333565,44.13079993,Isolé 291,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"291",./0.png
0.36346666,44.13085641,Isolé 292,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 1,"292",./0.png
0.36399185,44.13113614,Isolé 293,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"293",./0.png
0.36412703,44.13120094,Isolé 294,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"294",./0.png
0.36450733,44.13140388,Isolé 295,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"295",./0.png
0.36512573,44.13172984,Isolé 296,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"296",./0.png
0.36472172,44.13274598,Isolé 297,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"297",./0.png
0.36417216,44.13327377,Isolé 298,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"298",./0.png
0.36397485,44.13365876,Isolé 299,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"299",./0.png
0.36370431,44.13379384,Isolé 300,1 COTE,Réseau public,Arbre public,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"300",./0.png
0.36577386,44.13205536,Isolé 301,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"301",./0.png
0.36591069,44.13213226,Isolé 302,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"302",./0.png
0.36616085,44.13224225,Isolé 303,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"303",./0.png
0.36654536,44.13244841,Isolé 304,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"304",./0.png
0.36696074,44.1326585,Isolé 305,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"305",./0.png
0.36843775,44.13403275,Isolé 306,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOISETIER,,,ISOLE ZONE 1,"306",./0.png
0.36851768,44.13410908,Isolé 307,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"307",./0.png
0.36865262,44.13422762,Isolé 308,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"308",./0.png
0.36856073,44.13421757,Isolé 309,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNELLIER,,,ISOLE ZONE 1,"309",./0.png
0.36867163,44.13433482,Isolé 310,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 1,"310",./0.png
0.36877687,44.13442252,Isolé 311,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CORNOUILLER,,,ISOLE ZONE 1,"311",./0.png
0.36887371,44.13450418,Isolé 312,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME,,,ISOLE ZONE 1,"312",./0.png
0.36865646,44.13463237,Isolé 313,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"313",./0.png
0.36861217,44.13470505,Isolé 314,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"314",./0.png
0.36933366,44.13480884,Isolé 315,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE/ÉRABLE,,,ISOLE ZONE 1,"315",./0.png
0.36949351,44.13490294,Isolé 316,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CERISIER/ÉRABLE,,,ISOLE ZONE 1,"316",./0.png
0.36968279,44.13498158,Isolé 317,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,PRUNIER,,,ISOLE ZONE 1,"317",./0.png
0.37002968,44.13514351,Isolé 318,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"318",./0.png
0.37012625,44.13519558,Isolé 319,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER/ÉRABLE,,,ISOLE ZONE 1,"319",./0.png
0.37078063,44.13553459,Isolé 320,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ACACIA,,,ISOLE ZONE 1,"320",./0.png
0.37191093,44.1362557,Isolé 321,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"321",./0.png
0.37265901,44.13594823,Isolé 322,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,PEUPLIER,,,ISOLE ZONE 1,"322",./0.png
0.37280028,44.13591133,Isolé 323,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 1,"323",./0.png
0.37330787,44.13560789,Isolé 324,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"324",./0.png
0.37331562,44.13548853,Isolé 325,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"325",./0.png
0.37356309,44.13536561,Isolé 326,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"326",./0.png
0.37372128,44.1353013,Isolé 327,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"327",./0.png
0.37457443,44.13585678,Isolé 328,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,ÉRABLE,,,ISOLE ZONE 1,"328",./0.png
0.37483824,44.13604625,Isolé 329,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"329",./0.png
0.37273024,44.13685959,Isolé 330,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"330",./0.png
0.37290104,44.13701735,Isolé 331,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,THUYA,,,ISOLE ZONE 1,"331",./0.png
0.37312522,44.13718488,Isolé 332,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,LAURIER,,,ISOLE ZONE 1,"332",./0.png
0.37481364,44.13839882,Isolé 333,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"333",./0.png
0.3788612,44.13981573,Isolé 334,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"334",./0.png
0.38016273,44.14009403,Isolé 335,1 COTE,Réseau public,Arbre privé,10.000,Oui,Non,CHÊNE,,,ISOLE ZONE 1,"335",./0.png
0.38071818,44.14027067,Isolé 336,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"336",./0.png
0.3808547,44.14033047,Isolé 337,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SUREAU,,,ISOLE ZONE 1,"337",./0.png
0.3809606,44.14033676,Isolé 338,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"338",./0.png
0.38119618,44.14046684,Isolé 339,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"339",./0.png
0.38136855,44.14053215,Isolé 340,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"340",./0.png
0.38156184,44.14062745,Isolé 341,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"341",./0.png
0.38241261,44.14103053,Isolé 342,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"342",./0.png
0.38266286,44.14112136,Isolé 343,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,POTEAU AU SOL,VOIR PHOTO 2,,ISOLE ZONE 1,"343",./0.png
0.38391088,44.14170779,Isolé 344,1 COTE,Réseau privé,Arbre public,10.000,Oui,Non,PLATANE,,,ISOLE ZONE 1,"344",./0.png
0.3842803,44.14186187,Isolé 345,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,SAULE,,,ISOLE ZONE 1,"345",./0.png
0.38437869,44.14188141,Isolé 346,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,ORME/FRÊNE,,,ISOLE ZONE 1,"346",./0.png
0.38447901,44.14190199,Isolé 347,1 COTE,Réseau privé,Arbre privé,10.000,Oui,Non,NOYER,,,ISOLE ZONE 1,"347",./0.png
